2254	mt-cont
2173	mt-cont
3496	mt-cont
1854	mt-cont
3139	mt-cont
3069	mt-cont
3541	mt-cont
2118	mt-cont
2830	mt-cont
1697	mt-cont
3011	mt-cont
3834	mt-cont
2567	mt-cont
2324	mt-cont
2395	mt-cont
2600	mt-cont
3492	mt-cont
1552	mt-cont
3413	mt-cont
3318	mt-cont
1707	mt-cont
1203	mt-cont
3040	mt-cont
3044	mt-cont
2401	mt-cont
2774	mt-cont
2589	mt-cont
1808	mt-cont
8127	mt-cont
14237	mt-cont
7533	mt-cont
4545	mt-cont
3548	mt-cont
5503	mt-cont
11423	mt-cont
3013	mt-cont
3253	mt-cont
3777	mt-cont
3741	mt-cont
2347	mt-cont
4770	mt-cont
3414	mt-cont
4018	mt-cont
3787	mt-cont
5600	mt-cont
4269	mt-cont
2620	mt-cont
4073	mt-cont
3918	mt-cont
4431	mt-cont
3054	mt-cont
3085	mt-cont
4730	mt-cont
3732	mt-cont
3265	mt-cont
10804	mt-cont
6278	mt-cont
4828	mt-cont
2144	mt-cont
3837	mt-cont
4138	mt-cont
3805	mt-cont
2253	mt-cont
5050	mt-cont
4272	mt-cont
4159	mt-cont
4832	mt-cont
4680	mt-cont
2566	mt-cont
2548	mt-cont
3587	mt-cont
4726	mt-cont
2151	mt-cont
10331	mt-cont
3909	mt-cont
7788	mt-cont
3365	mt-cont
4077	mt-cont
4688	mt-cont
4422	mt-cont
6811	mt-cont
3261	mt-cont
3902	mt-cont
4072	mt-cont
2877	mt-cont
3772	mt-cont
2919	mt-cont
4151	mt-cont
8021	mt-cont
4811	mt-cont
3579	mt-cont
3426	mt-cont
3528	mt-cont
3317	mt-cont
3228	mt-cont
3315	mt-cont
3212	mt-cont
3176	mt-cont
3220	mt-cont
3110	mt-cont
4634	mt-cont
6098	mt-cont
2671	mt-cont
3798	mt-cont
2916	mt-cont
1958	mt-cont
2624	mt-cont
1823	mt-cont
4624	mt-cont
10505	mt-cont
8262	mt-cont
4075	mt-cont
3149	mt-cont
4556	mt-cont
3206	mt-cont
1210	mt-cont
4223	mt-cont
10227	mt-cont
3461	mt-cont
3978	mt-cont
7980	mt-cont
2469	mt-cont
2283	mt-cont
13903	mt-cont
2843	mt-cont
4862	mt-cont
2392	mt-cont
4507	mt-cont
3084	mt-cont
4333	mt-cont
2568	mt-cont
3432	mt-cont
4361	mt-cont
3145	mt-cont
5516	mt-cont
2726	mt-cont
4263	mt-cont
8513	mt-cont
1914	mt-cont
2353	mt-cont
3611	mt-cont
3708	mt-cont
2171	mt-cont
2970	mt-cont
12003	mt-cont
3365	mt-cont
3731	mt-cont
3079	mt-cont
3689	mt-cont
3411	mt-cont
2815	mt-cont
13911	mt-cont
3545	mt-cont
2838	mt-cont
2362	mt-cont
3376	mt-cont
4374	mt-cont
4469	mt-cont
4670	mt-cont
3280	mt-cont
3117	mt-cont
4111	mt-cont
6063	mt-cont
4744	mt-cont
4200	mt-cont
5023	mt-cont
9211	mt-cont
3990	mt-cont
3501	mt-cont
4401	mt-cont
2509	mt-cont
10561	mt-cont
8326	mt-cont
3640	mt-cont
4788	mt-cont
3129	mt-cont
8788	mt-cont
3942	mt-cont
2722	mt-cont
3629	mt-cont
9847	mt-cont
10906	mt-cont
3379	mt-cont
3836	mt-cont
2176	mt-cont
3902	mt-cont
3033	mt-cont
3968	mt-cont
3692	mt-cont
6507	mt-cont
1547	mt-cont
3551	mt-cont
4654	mt-cont
9996	mt-cont
4297	mt-cont
4547	mt-cont
4354	mt-cont
3167	mt-cont
3519	mt-cont
3826	mt-cont
4857	mt-cont
11235	mt-cont
4698	mt-cont
3765	mt-cont
3033	mt-cont
4067	mt-cont
1127	mt-cont
4484	mt-cont
5263	mt-cont
2784	mt-cont
4207	mt-cont
4011	mt-cont
4447	mt-cont
3284	mt-cont
2335	mt-cont
4432	mt-cont
9980	mt-cont
11376	mt-cont
2839	mt-cont
3066	mt-cont
15286	mt-cont
3486	mt-cont
3869	mt-cont
4684	mt-cont
11366	mt-cont
3242	mt-cont
4528	mt-cont
3409	mt-cont
14984	mt-cont
2381	mt-cont
4385	mt-cont
2135	mt-cont
4363	mt-cont
10069	mt-cont
4436	mt-cont
3294	mt-cont
4432	mt-cont
1871	mt-cont
2446	mt-cont
2379	mt-cont
3415	mt-cont
4187	mt-cont
4528	mt-cont
2819	mt-cont
4110	mt-cont
4846	mt-cont
2974	mt-cont
2571	mt-cont
2155	mt-cont
3552	mt-cont
3759	mt-cont
4021	mt-cont
5968	mt-cont
4461	mt-cont
2922	mt-cont
2287	mt-cont
5786	mt-cont
1843	mt-cont
4359	mt-cont
4972	mt-cont
4090	mt-cont
4854	mt-cont
6335	mt-cont
8021	mt-cont
3698	mt-cont
10335	mt-cont
3230	mt-cont
4717	mt-cont
5353	mt-cont
4154	mt-cont
2265	mt-cont
2165	mt-cont
9842	mt-cont
3553	mt-cont
3087	mt-cont
3874	mt-cont
6767	mt-cont
5303	mt-cont
4836	mt-cont
3776	mt-cont
3283	mt-cont
5229	mt-cont
4778	mt-cont
1998	mt-cont
1996	mt-cont
3586	mt-cont
3693	mt-cont
4302	mt-cont
2626	mt-cont
3843	mt-cont
4255	mt-cont
1603	mt-cont
3528	mt-cont
4001	mt-cont
1299	mt-cont
4076	mt-cont
6527	mt-cont
3489	mt-cont
4847	mt-cont
4118	mt-cont
2699	mt-cont
4189	mt-cont
3937	mt-cont
4559	mt-cont
15268	mt-cont
11233	mt-cont
3960	mt-cont
4651	mt-cont
2082	mt-cont
4358	mt-cont
5534	mt-cont
2853	mt-cont
3662	mt-cont
3766	mt-cont
3092	mt-cont
4086	mt-cont
8856	mt-cont
4854	mt-cont
3968	mt-cont
4096	mt-cont
3331	mt-cont
3385	mt-cont
4088	mt-cont
3248	mt-cont
16281	mt-cont
4504	mt-cont
3178	mt-cont
4822	mt-cont
1897	mt-cont
6911	mt-cont
3222	mt-cont
3070	mt-cont
6084	mt-cont
3467	mt-cont
3669	mt-cont
4247	mt-cont
4020	mt-cont
4267	mt-cont
3170	mt-cont
4516	mt-cont
4531	mt-cont
8972	mt-cont
3862	mt-cont
8953	mt-cont
4175	mt-cont
9392	mt-cont
17261	mt-cont
3560	mt-cont
2046	mt-cont
4280	mt-cont
3597	mt-cont
3862	mt-cont
4371	mt-cont
4715	mt-cont
3048	mt-cont
3720	mt-cont
1889	mt-cont
13409	mt-cont
1794	mt-cont
3069	mt-cont
3041	mt-cont
3028	mt-cont
13798	mt-cont
3955	mt-cont
4019	mt-cont
6191	mt-cont
3940	mt-cont
4270	mt-cont
4499	mt-cont
2070	mt-cont
5111	mt-cont
4223	mt-cont
4011	mt-cont
3372	mt-cont
4708	mt-cont
2997	mt-cont
